# a_E             a_J             E_J             dE_J/da         phi_J           dphi_J/dtau     G_eff/G         A_conf          D_kmou          
3.000000e-05	2.999998e-05	3.382417e+06	-1.811923e+11	-3.000000e-06	-3.043164e-05	1.078776e+00	9.999994e-01	2.999998e-05
3.000000e-05	2.999998e-05	3.382417e+06	-1.790675e+11	-3.000000e-06	-3.419953e-05	1.076957e+00	9.999994e-01	2.999998e-05
3.000000e-05	2.999999e-05	3.382416e+06	-1.770617e+11	-3.000000e-06	-3.725993e-05	1.074178e+00	9.999994e-01	2.999999e-05
3.000001e-05	2.999999e-05	3.382416e+06	-1.754308e+11	-3.000000e-06	-3.957606e-05	1.070976e+00	9.999994e-01	2.999999e-05
3.000001e-05	2.999999e-05	3.382416e+06	-1.742636e+11	-3.000000e-06	-4.136651e-05	1.067731e+00	9.999994e-01	2.999999e-05
3.000001e-05	2.999999e-05	3.382415e+06	-1.733163e+11	-3.000000e-06	-4.300713e-05	1.064141e+00	9.999994e-01	2.999999e-05
3.000001e-05	3.000000e-05	3.382415e+06	-1.725351e+11	-3.000000e-06	-4.457249e-05	1.060190e+00	9.999994e-01	3.000000e-05
3.000002e-05	3.000000e-05	3.382414e+06	-1.718945e+11	-3.000000e-06	-4.609866e-05	1.055910e+00	9.999994e-01	3.000000e-05
3.000002e-05	3.000000e-05	3.382414e+06	-1.713691e+11	-3.000000e-06	-4.760694e-05	1.051367e+00	9.999994e-01	3.000000e-05
3.000003e-05	3.000001e-05	3.382413e+06	-1.709403e+11	-3.000000e-06	-4.911141e-05	1.046648e+00	9.999994e-01	3.000001e-05
3.000003e-05	3.000001e-05	3.382412e+06	-1.705911e+11	-3.000000e-06	-5.062185e-05	1.041862e+00	9.999994e-01	3.000001e-05
3.000004e-05	3.000002e-05	3.382410e+06	-1.703077e+11	-3.000001e-06	-5.214541e-05	1.037124e+00	9.999994e-01	3.000002e-05
3.000005e-05	3.000003e-05	3.382409e+06	-1.700781e+11	-3.000001e-06	-5.368745e-05	1.032544e+00	9.999994e-01	3.000003e-05
3.000006e-05	3.000004e-05	3.382407e+06	-1.698925e+11	-3.000001e-06	-5.525215e-05	1.028219e+00	9.999994e-01	3.000004e-05
3.000008e-05	3.000006e-05	3.382404e+06	-1.697426e+11	-3.000001e-06	-5.684281e-05	1.024223e+00	9.999994e-01	3.000006e-05
3.000010e-05	3.000008e-05	3.382401e+06	-1.696217e+11	-3.000002e-06	-5.846211e-05	1.020604e+00	9.999994e-01	3.000008e-05
3.000012e-05	3.000010e-05	3.382397e+06	-1.695241e+11	-3.000002e-06	-6.011230e-05	1.017384e+00	9.999994e-01	3.000010e-05
3.000015e-05	3.000013e-05	3.382391e+06	-1.694454e+11	-3.000003e-06	-6.179528e-05	1.014566e+00	9.999994e-01	3.000013e-05
3.000019e-05	3.000017e-05	3.382385e+06	-1.693818e+11	-3.000004e-06	-6.351269e-05	1.012133e+00	9.999994e-01	3.000017e-05
3.000024e-05	3.000022e-05	3.382376e+06	-1.693303e+11	-3.000005e-06	-6.526601e-05	1.010056e+00	9.999994e-01	3.000022e-05
3.000030e-05	3.000029e-05	3.382366e+06	-1.692885e+11	-3.000006e-06	-6.705654e-05	1.008302e+00	9.999994e-01	3.000029e-05
3.000038e-05	3.000036e-05	3.382352e+06	-1.692545e+11	-3.000008e-06	-6.888551e-05	1.006831e+00	9.999994e-01	3.000036e-05
3.000048e-05	3.000046e-05	3.382335e+06	-1.692265e+11	-3.000010e-06	-7.075404e-05	1.005607e+00	9.999994e-01	3.000046e-05
3.000061e-05	3.000059e-05	3.382314e+06	-1.692033e+11	-3.000013e-06	-7.266320e-05	1.004593e+00	9.999994e-01	3.000059e-05
3.000077e-05	3.000075e-05	3.382287e+06	-1.691838e+11	-3.000017e-06	-7.461401e-05	1.003757e+00	9.999994e-01	3.000075e-05
3.000097e-05	3.000095e-05	3.382253e+06	-1.691671e+11	-3.000022e-06	-7.660746e-05	1.003070e+00	9.999994e-01	3.000095e-05
3.000122e-05	3.000120e-05	3.382210e+06	-1.691522e+11	-3.000028e-06	-7.864453e-05	1.002507e+00	9.999994e-01	3.000120e-05
3.000154e-05	3.000152e-05	3.382157e+06	-1.691386e+11	-3.000037e-06	-8.072616e-05	1.002047e+00	9.999994e-01	3.000152e-05
3.000194e-05	3.000192e-05	3.382089e+06	-1.691256e+11	-3.000047e-06	-8.285332e-05	1.001670e+00	9.999994e-01	3.000192e-05
3.000244e-05	3.000243e-05	3.382004e+06	-1.691125e+11	-3.000061e-06	-8.502695e-05	1.001363e+00	9.999994e-01	3.000243e-05
3.000308e-05	3.000306e-05	3.381897e+06	-1.690988e+11	-3.000079e-06	-8.724801e-05	1.001113e+00	9.999994e-01	3.000306e-05
3.000387e-05	3.000385e-05	3.381763e+06	-1.690837e+11	-3.000102e-06	-8.951750e-05	1.000909e+00	9.999994e-01	3.000385e-05
3.000486e-05	3.000484e-05	3.381595e+06	-1.690665e+11	-3.000132e-06	-9.183641e-05	1.000742e+00	9.999994e-01	3.000484e-05
3.000611e-05	3.000609e-05	3.381384e+06	-1.690464e+11	-3.000170e-06	-9.420579e-05	1.000607e+00	9.999994e-01	3.000609e-05
3.000766e-05	3.000765e-05	3.381121e+06	-1.690224e+11	-3.000219e-06	-9.662671e-05	1.000496e+00	9.999994e-01	3.000765e-05
3.000961e-05	3.000959e-05	3.380792e+06	-1.689933e+11	-3.000281e-06	-9.910032e-05	1.000406e+00	9.999994e-01	3.000959e-05
3.001204e-05	3.001202e-05	3.380381e+06	-1.689576e+11	-3.000361e-06	-1.016278e-04	1.000332e+00	9.999994e-01	3.001203e-05
3.001508e-05	3.001506e-05	3.379868e+06	-1.689138e+11	-3.000464e-06	-1.042105e-04	1.000272e+00	9.999994e-01	3.001506e-05
3.001886e-05	3.001884e-05	3.379229e+06	-1.688597e+11	-3.000595e-06	-1.068498e-04	1.000223e+00	9.999994e-01	3.001884e-05
3.002357e-05	3.002356e-05	3.378434e+06	-1.687926e+11	-3.000763e-06	-1.095472e-04	1.000183e+00	9.999994e-01	3.002356e-05
3.002944e-05	3.002942e-05	3.377444e+06	-1.687096e+11	-3.000977e-06	-1.123044e-04	1.000151e+00	9.999994e-01	3.002942e-05
3.003674e-05	3.003672e-05	3.376213e+06	-1.686067e+11	-3.001249e-06	-1.151234e-04	1.000124e+00	9.999994e-01	3.003672e-05
3.004580e-05	3.004578e-05	3.374686e+06	-1.684791e+11	-3.001596e-06	-1.180064e-04	1.000102e+00	9.999994e-01	3.004578e-05
3.005705e-05	3.005703e-05	3.372791e+06	-1.683212e+11	-3.002037e-06	-1.209558e-04	1.000084e+00	9.999994e-01	3.005704e-05
3.007101e-05	3.007099e-05	3.370443e+06	-1.681256e+11	-3.002599e-06	-1.239746e-04	1.000069e+00	9.999994e-01	3.007100e-05
