# a_E             a_J             E_J             dE_J/da         phi_J           dphi_J/dtau     G_eff/G         A_conf          D_kmou          
3.000000e-05	2.999998e-05	3.382417e+06	-1.788372e+11	-3.000000e-06	-3.046512e-05	1.075967e+00	9.999994e-01	2.999998e-05
3.000000e-05	2.999998e-05	3.382417e+06	-1.771030e+11	-3.000000e-06	-3.380503e-05	1.072787e+00	9.999994e-01	2.999998e-05
3.000000e-05	2.999999e-05	3.382416e+06	-1.755948e+11	-3.000000e-06	-3.648097e-05	1.069174e+00	9.999994e-01	2.999999e-05
3.000001e-05	2.999999e-05	3.382416e+06	-1.744222e+11	-3.000000e-06	-3.864236e-05	1.065516e+00	9.999994e-01	2.999999e-05
3.000001e-05	2.999999e-05	3.382415e+06	-1.734926e+11	-3.000000e-06	-4.065220e-05	1.061554e+00	9.999994e-01	2.999999e-05
3.000001e-05	3.000000e-05	3.382415e+06	-1.727046e+11	-3.000000e-06	-4.258925e-05	1.057297e+00	9.999994e-01	3.000000e-05
3.000002e-05	3.000000e-05	3.382414e+06	-1.720580e+11	-3.000000e-06	-4.449546e-05	1.052796e+00	9.999994e-01	3.000000e-05
3.000002e-05	3.000000e-05	3.382413e+06	-1.715212e+11	-3.000000e-06	-4.639530e-05	1.048129e+00	9.999994e-01	3.000000e-05
3.000003e-05	3.000001e-05	3.382412e+06	-1.710799e+11	-3.000000e-06	-4.830562e-05	1.043394e+00	9.999994e-01	3.000001e-05
3.000004e-05	3.000002e-05	3.382411e+06	-1.707173e+11	-3.000001e-06	-5.023834e-05	1.038695e+00	9.999994e-01	3.000002e-05
3.000004e-05	3.000003e-05	3.382410e+06	-1.704205e+11	-3.000001e-06	-5.220243e-05	1.034135e+00	9.999994e-01	3.000003e-05
3.000006e-05	3.000004e-05	3.382408e+06	-1.701780e+11	-3.000001e-06	-5.420485e-05	1.029805e+00	9.999994e-01	3.000004e-05
3.000007e-05	3.000005e-05	3.382405e+06	-1.699804e+11	-3.000001e-06	-5.625115e-05	1.025778e+00	9.999994e-01	3.000005e-05
3.000009e-05	3.000007e-05	3.382402e+06	-1.698194e+11	-3.000001e-06	-5.834592e-05	1.022103e+00	9.999994e-01	3.000007e-05
3.000011e-05	3.000009e-05	3.382398e+06	-1.696884e+11	-3.000002e-06	-6.049300e-05	1.018808e+00	9.999994e-01	3.000009e-05
3.000014e-05	3.000012e-05	3.382393e+06	-1.695819e+11	-3.000002e-06	-6.269574e-05	1.015897e+00	9.999994e-01	3.000012e-05
3.000018e-05	3.000016e-05	3.382387e+06	-1.694952e+11	-3.000003e-06	-6.495709e-05	1.013361e+00	9.999994e-01	3.000016e-05
3.000022e-05	3.000020e-05	3.382380e+06	-1.694246e+11	-3.000004e-06	-6.727972e-05	1.011177e+00	9.999994e-01	3.000020e-05
3.000028e-05	3.000026e-05	3.382370e+06	-1.693670e+11	-3.000006e-06	-6.966610e-05	1.009313e+00	9.999994e-01	3.000026e-05
3.000035e-05	3.000033e-05	3.382357e+06	-1.693198e+11	-3.000007e-06	-7.211854e-05	1.007736e+00	9.999994e-01	3.000033e-05
3.000044e-05	3.000043e-05	3.382342e+06	-1.692810e+11	-3.000009e-06	-7.463923e-05	1.006411e+00	9.999994e-01	3.000043e-05
