3.000000e-05 3.382425e+06 3.382416e+06  1.000003e+00  -1.691210e+11 -1.187528e-21  -1.000000e-06  
3.031438e-05 3.329942e+06 3.329937e+06  1.000002e+00  -1.647702e+11 -1.101883e-07  -6.677691e-06  
3.063205e-05 3.278272e+06 3.278271e+06  1.000000e+00  -1.605314e+11 -2.215314e-07  -1.241488e-05  
3.095305e-05 3.227406e+06 3.227407e+06  9.999996e-01  -1.564017e+11 -3.726896e-07  -1.546339e-05  
3.127742e-05 3.177332e+06 3.177332e+06  9.999998e-01  -1.523783e+11 -5.442672e-07  -1.720423e-05  
3.160518e-05 3.128035e+06 3.128034e+06  1.000000e+00  -1.484583e+11 -7.286073e-07  -1.880014e-05  
3.193638e-05 3.079502e+06 3.079501e+06  1.000000e+00  -1.446392e+11 -9.356232e-07  -2.010406e-05  
3.227105e-05 3.031722e+06 3.031722e+06  1.000000e+00  -1.409183e+11 -1.145294e-06  -2.141705e-05  
3.260923e-05 2.984683e+06 2.984683e+06  9.999999e-01  -1.372932e+11 -1.380519e-06  -2.252235e-05  
3.295095e-05 2.938374e+06 2.938374e+06  1.000000e+00  -1.337613e+11 -1.618210e-06  -2.363924e-05  
3.329625e-05 2.892784e+06 2.892784e+06  1.000000e+00  -1.303203e+11 -1.871958e-06  -2.467271e-05  
3.364517e-05 2.847901e+06 2.847901e+06  1.000000e+00  -1.269678e+11 -2.134379e-06  -2.567483e-05  
3.399775e-05 2.803714e+06 2.803714e+06  1.000000e+00  -1.237015e+11 -2.405715e-06  -2.665307e-05  
3.435402e-05 2.760213e+06 2.760213e+06  9.999999e-01  -1.205193e+11 -2.690562e-06  -2.758207e-05  
3.471402e-05 2.717387e+06 2.717387e+06  1.000000e+00  -1.174189e+11 -2.979000e-06  -2.851798e-05  
3.507780e-05 2.675226e+06 2.675226e+06  9.999999e-01  -1.143983e+11 -3.284735e-06  -2.939751e-05  
3.544539e-05 2.633718e+06 2.633718e+06  1.000000e+00  -1.114553e+11 -3.593675e-06  -3.028626e-05  
3.581683e-05 2.592855e+06 2.592855e+06  9.999999e-01  -1.085881e+11 -3.915419e-06  -3.114631e-05  
3.619217e-05 2.552625e+06 2.552626e+06  9.999999e-01  -1.057947e+11 -4.244379e-06  -3.200011e-05  
3.657143e-05 2.513020e+06 2.513020e+06  9.999999e-01  -1.030731e+11 -4.581526e-06  -3.284638e-05  
3.695467e-05 2.474029e+06 2.474030e+06  9.999999e-01  -1.004215e+11 -4.929724e-06  -3.367539e-05  
3.734193e-05 2.435644e+06 2.435644e+06  1.000000e+00  -9.783818e+10 -5.282262e-06  -3.451094e-05  
3.773325e-05 2.397853e+06 2.397854e+06  9.999999e-01  -9.532128e+10 -5.649122e-06  -3.532238e-05  
3.812866e-05 2.360650e+06 2.360650e+06  9.999999e-01  -9.286913e+10 -6.019827e-06  -3.614232e-05  
3.852823e-05 2.324023e+06 2.324023e+06  9.999999e-01  -9.048005e+10 -6.402155e-06  -3.694928e-05  
3.893197e-05 2.287965e+06 2.287965e+06  9.999999e-01  -8.815244e+10 -6.791294e-06  -3.775688e-05  
3.933995e-05 2.252466e+06 2.252466e+06  9.999999e-01  -8.588471e+10 -7.188535e-06  -3.856273e-05  
3.975220e-05 2.217518e+06 2.217518e+06  9.999999e-01  -8.367531e+10 -7.595799e-06  -3.936214e-05  
4.016878e-05 2.183112e+06 2.183112e+06  9.999999e-01  -8.152275e+10 -8.008090e-06  -4.016816e-05  
4.058972e-05 2.149240e+06 2.149240e+06  9.999999e-01  -7.942556e+10 -8.433260e-06  -4.096267e-05  
4.101507e-05 2.115893e+06 2.115893e+06  9.999999e-01  -7.738233e+10 -8.862885e-06  -4.176551e-05  
4.144488e-05 2.083064e+06 2.083064e+06  9.999998e-01  -7.539166e+10 -9.303670e-06  -4.256239e-05  
4.187919e-05 2.050744e+06 2.050745e+06  9.999998e-01  -7.345219e+10 -9.751241e-06  -4.336294e-05  
4.231805e-05 2.018926e+06 2.018926e+06  9.999999e-01  -7.156263e+10 -1.020709e-05  -4.416468e-05  
4.276151e-05 1.987601e+06 1.987602e+06  9.999998e-01  -6.972167e+10 -1.067252e-05  -4.496517e-05  
4.320962e-05 1.956763e+06 1.956763e+06  9.999998e-01  -6.792807e+10 -1.114364e-05  -4.577251e-05  
4.366243e-05 1.926403e+06 1.926403e+06  9.999998e-01  -6.618061e+10 -1.162689e-05  -4.657480e-05  
4.411998e-05 1.896514e+06 1.896514e+06  9.999998e-01  -6.447810e+10 -1.211520e-05  -4.738549e-05  
4.458232e-05 1.867088e+06 1.867089e+06  9.999998e-01  -6.281939e+10 -1.261456e-05  -4.819418e-05  
4.504951e-05 1.838119e+06 1.838120e+06  9.999998e-01  -6.120335e+10 -1.312088e-05  -4.900830e-05  
4.552160e-05 1.809600e+06 1.809600e+06  9.999998e-01  -5.962889e+10 -1.363580e-05  -4.982545e-05  
4.599863e-05 1.781523e+06 1.781524e+06  9.999997e-01  -5.809492e+10 -1.416016e-05  -5.064440e-05  
4.648066e-05 1.753882e+06 1.753882e+06  9.999998e-01  -5.660042e+10 -1.469089e-05  -5.147056e-05  
4.696775e-05 1.726670e+06 1.726670e+06  9.999997e-01  -5.514437e+10 -1.523337e-05  -5.229556e-05  
4.745993e-05 1.699880e+06 1.699880e+06  9.999997e-01  -5.372577e+10 -1.578154e-05  -5.312922e-05  
4.795728e-05 1.673505e+06 1.673506e+06  9.999997e-01  -5.234367e+10 -1.634086e-05  -5.396345e-05  
4.845984e-05 1.647540e+06 1.647540e+06  9.999997e-01  -5.099712e+10 -1.690743e-05  -5.480434e-05  
4.896766e-05 1.621977e+06 1.621978e+06  9.999997e-01  -4.968521e+10 -1.748302e-05  -5.564963e-05  
4.948080e-05 1.596812e+06 1.596812e+06  9.999996e-01  -4.840705e+10 -1.806813e-05  -5.649876e-05  
4.999933e-05 1.572036e+06 1.572037e+06  9.999997e-01  -4.716177e+10 -1.866027e-05  -5.735555e-05  
5.052328e-05 1.547645e+06 1.547646e+06  9.999996e-01  -4.594853e+10 -1.926406e-05  -5.821384e-05  
5.105273e-05 1.523633e+06 1.523633e+06  9.999996e-01  -4.476650e+10 -1.987418e-05  -5.908113e-05  
5.158772e-05 1.499993e+06 1.499994e+06  9.999996e-01  -4.361487e+10 -2.049570e-05  -5.995091e-05  
5.212833e-05 1.476720e+06 1.476720e+06  9.999996e-01  -4.249287e+10 -2.112486e-05  -6.082832e-05  
5.267459e-05 1.453808e+06 1.453808e+06  9.999996e-01  -4.139974e+10 -2.176352e-05  -6.171124e-05  
5.322658e-05 1.431251e+06 1.431252e+06  9.999995e-01  -4.033472e+10 -2.241192e-05  -6.259957e-05  
5.378436e-05 1.409045e+06 1.409045e+06  9.999995e-01  -3.929710e+10 -2.306806e-05  -6.349605e-05  
5.434798e-05 1.387183e+06 1.387183e+06  9.999995e-01  -3.828618e+10 -2.373590e-05  -6.439605e-05  
5.491751e-05 1.365660e+06 1.365660e+06  9.999995e-01  -3.730126e+10 -2.441074e-05  -6.530547e-05  
5.549300e-05 1.344471e+06 1.344472e+06  9.999994e-01  -3.634168e+10 -2.509734e-05  -6.621891e-05  
5.607453e-05 1.323611e+06 1.323611e+06  9.999994e-01  -3.540679e+10 -2.579206e-05  -6.714084e-05  
5.666215e-05 1.303074e+06 1.303075e+06  9.999994e-01  -3.449594e+10 -2.649684e-05  -6.806928e-05  
5.725593e-05 1.282856e+06 1.282857e+06  9.999994e-01  -3.360853e+10 -2.721167e-05  -6.900441e-05  
5.785593e-05 1.262952e+06 1.262953e+06  9.999994e-01  -3.274394e+10 -2.793498e-05  -6.994826e-05  
5.846221e-05 1.243357e+06 1.243358e+06  9.999993e-01  -3.190160e+10 -2.867019e-05  -7.089724e-05  
5.907485e-05 1.224066e+06 1.224066e+06  9.999993e-01  -3.108093e+10 -2.941311e-05  -7.185616e-05  
5.969391e-05 1.205074e+06 1.205074e+06  9.999993e-01  -3.028136e+10 -3.016825e-05  -7.282041e-05  
6.031946e-05 1.186376e+06 1.186377e+06  9.999993e-01  -2.950237e+10 -3.093204e-05  -7.379397e-05  
6.095157e-05 1.167969e+06 1.167970e+06  9.999993e-01  -2.874342e+10 -3.170651e-05  -7.477497e-05  
6.159029e-05 1.149847e+06 1.149848e+06  9.999992e-01  -2.800399e+10 -3.249145e-05  -7.576380e-05  
6.223572e-05 1.132007e+06 1.132008e+06  9.999992e-01  -2.728358e+10 -3.328563e-05  -7.676197e-05  
6.288790e-05 1.114443e+06 1.114444e+06  9.999991e-01  -2.658171e+10 -3.409205e-05  -7.776667e-05  
6.354692e-05 1.097152e+06 1.097153e+06  9.999992e-01  -2.589789e+10 -3.490691e-05  -7.878190e-05  
6.421284e-05 1.080129e+06 1.080130e+06  9.999991e-01  -2.523166e+10 -3.573453e-05  -7.980363e-05  
6.488575e-05 1.063370e+06 1.063371e+06  9.999991e-01  -2.458257e+10 -3.657141e-05  -8.083550e-05  
6.556570e-05 1.046872e+06 1.046873e+06  9.999991e-01  -2.395018e+10 -3.741964e-05  -8.187572e-05  
6.625278e-05 1.030629e+06 1.030630e+06  9.999990e-01  -2.333406e+10 -3.827886e-05  -8.292482e-05  
6.694706e-05 1.014638e+06 1.014639e+06  9.999990e-01  -2.273379e+10 -3.914812e-05  -8.398395e-05  
6.764862e-05 9.988956e+05 9.988966e+05  9.999989e-01  -2.214896e+10 -4.003004e-05  -8.505088e-05  
6.835753e-05 9.833973e+05 9.833983e+05  9.999990e-01  -2.157917e+10 -4.092120e-05  -8.612899e-05  
6.907386e-05 9.681393e+05 9.681404e+05  9.999989e-01  -2.102404e+10 -4.182573e-05  -8.721472e-05  
6.979771e-05 9.531181e+05 9.531192e+05  9.999989e-01  -2.048320e+10 -4.274019e-05  -8.831142e-05  
7.052914e-05 9.383300e+05 9.383311e+05  9.999988e-01  -1.995626e+10 -4.366674e-05  -8.941738e-05  
7.126823e-05 9.237713e+05 9.237725e+05  9.999988e-01  -1.944289e+10 -4.460488e-05  -9.053326e-05  
7.201507e-05 9.094386e+05 9.094397e+05  9.999988e-01  -1.894272e+10 -4.555390e-05  -9.165991e-05  
7.276973e-05 8.953281e+05 8.953293e+05  9.999987e-01  -1.845541e+10 -4.651611e-05  -9.279555e-05  
7.353231e-05 8.814367e+05 8.814378e+05  9.999987e-01  -1.798064e+10 -4.748839e-05  -9.394310e-05  
7.430287e-05 8.677607e+05 8.677619e+05  9.999986e-01  -1.751809e+10 -4.847474e-05  -9.509936e-05  
7.508151e-05 8.542970e+05 8.542981e+05  9.999986e-01  -1.706743e+10 -4.947176e-05  -9.626746e-05  
7.586831e-05 8.410421e+05 8.410433e+05  9.999986e-01  -1.662837e+10 -5.048166e-05  -9.744575e-05  
7.666335e-05 8.279929e+05 8.279941e+05  9.999985e-01  -1.620060e+10 -5.150383e-05  -9.863499e-05  
7.746673e-05 8.151462e+05 8.151474e+05  9.999985e-01  -1.578384e+10 -5.253778e-05  -9.983581e-05  
7.827852e-05 8.024987e+05 8.025000e+05  9.999984e-01  -1.537780e+10 -5.358553e-05  -1.010468e-04  
7.909882e-05 7.900476e+05 7.900488e+05  9.999985e-01  -1.498220e+10 -5.464425e-05  -1.022704e-04  
7.992772e-05 7.777895e+05 7.777908e+05  9.999984e-01  -1.459678e+10 -5.571780e-05  -1.035039e-04  
8.076531e-05 7.657217e+05 7.657230e+05  9.999984e-01  -1.422128e+10 -5.680283e-05  -1.047501e-04  
8.161167e-05 7.538412e+05 7.538424e+05  9.999983e-01  -1.385543e+10 -5.790161e-05  -1.060075e-04  
8.246690e-05 7.421449e+05 7.421462e+05  9.999982e-01  -1.349900e+10 -5.901340e-05  -1.072769e-04  
8.333109e-05 7.306302e+05 7.306315e+05  9.999982e-01  -1.315173e+10 -6.013794e-05  -1.085587e-04  
8.420434e-05 7.192940e+05 7.192954e+05  9.999981e-01  -1.281340e+10 -6.127698e-05  -1.098519e-04  
8.508674e-05 7.081338e+05 7.081351e+05  9.999982e-01  -1.248378e+10 -6.242795e-05  -1.111586e-04  
8.597838e-05 6.971467e+05 6.971481e+05  9.999981e-01  -1.216263e+10 -6.359458e-05  -1.124762e-04  
8.687937e-05 6.863302e+05 6.863315e+05  9.999980e-01  -1.184974e+10 -6.477358e-05  -1.138075e-04  
8.778981e-05 6.756814e+05 6.756827e+05  9.999980e-01  -1.154491e+10 -6.596726e-05  -1.151511e-04  
8.870978e-05 6.651978e+05 6.651992e+05  9.999979e-01  -1.124791e+10 -6.717479e-05  -1.165077e-04  
8.963939e-05 6.548769e+05 6.548783e+05  9.999979e-01  -1.095856e+10 -6.839608e-05  -1.178776e-04  
9.057875e-05 6.447161e+05 6.447176e+05  9.999978e-01  -1.067665e+10 -6.963267e-05  -1.192601e-04  
9.152795e-05 6.347131e+05 6.347144e+05  9.999978e-01  -1.040199e+10 -7.088221e-05  -1.206571e-04  
9.248709e-05 6.248651e+05 6.248665e+05  9.999977e-01  -1.013440e+10 -7.214832e-05  -1.220662e-04  
9.345629e-05 6.151700e+05 6.151714e+05  9.999977e-01  -9.873687e+09 -7.342777e-05  -1.234899e-04  
9.443564e-05 6.056253e+05 6.056268e+05  9.999976e-01  -9.619685e+09 -7.472290e-05  -1.249270e-04  
9.542526e-05 5.962287e+05 5.962302e+05  9.999976e-01  -9.372217e+09 -7.603280e-05  -1.263782e-04  
9.642524e-05 5.869779e+05 5.869794e+05  9.999975e-01  -9.131115e+09 -7.735755e-05  -1.278439e-04  
9.743571e-05 5.778706e+05 5.778721e+05  9.999974e-01  -8.896216e+09 -7.869847e-05  -1.293233e-04  
9.845676e-05 5.689047e+05 5.689061e+05  9.999974e-01  -8.667359e+09 -8.005346e-05  -1.308181e-04  
9.948852e-05 5.600778e+05 5.600793e+05  9.999973e-01  -8.444390e+09 -8.142600e-05  -1.323263e-04  
1.005311e-04 5.513879e+05 5.513894e+05  9.999973e-01  -8.227156e+09 -8.281292e-05  -1.338503e-04  
1.015846e-04 5.428328e+05 5.428343e+05  9.999972e-01  -8.015511e+09 -8.421660e-05  -1.353887e-04  
1.026491e-04 5.344105e+05 5.344120e+05  9.999972e-01  -7.809311e+09 -8.563607e-05  -1.369424e-04  
1.037248e-04 5.261188e+05 5.261203e+05  9.999971e-01  -7.608415e+09 -8.707154e-05  -1.385117e-04  
1.048118e-04 5.179558e+05 5.179573e+05  9.999970e-01  -7.412687e+09 -8.852417e-05  -1.400959e-04  
1.059101e-04 5.099194e+05 5.099210e+05  9.999970e-01  -7.221995e+09 -8.999210e-05  -1.416967e-04  
1.070200e-04 5.020077e+05 5.020093e+05  9.999969e-01  -7.036208e+09 -9.147852e-05  -1.433122e-04  
1.081415e-04 4.942188e+05 4.942204e+05  9.999969e-01  -6.855200e+09 -9.298052e-05  -1.449446e-04  
1.092747e-04 4.865507e+05 4.865523e+05  9.999968e-01  -6.678849e+09 -9.450046e-05  -1.465926e-04  
1.104198e-04 4.790016e+05 4.790032e+05  9.999967e-01  -6.507034e+09 -9.603727e-05  -1.482572e-04  
1.115769e-04 4.715697e+05 4.715712e+05  9.999967e-01  -6.339640e+09 -9.759133e-05  -1.499385e-04  
1.127462e-04 4.642530e+05 4.642546e+05  9.999966e-01  -6.176551e+09 -9.916362e-05  -1.516362e-04  
1.139277e-04 4.570499e+05 4.570515e+05  9.999966e-01  -6.017658e+09 -1.007525e-04  -1.533515e-04  
1.151216e-04 4.499585e+05 4.499601e+05  9.999964e-01  -5.862853e+09 -1.023610e-04  -1.550829e-04  
1.163279e-04 4.429771e+05 4.429787e+05  9.999964e-01  -5.712030e+09 -1.039863e-04  -1.568325e-04  
1.175470e-04 4.361041e+05 4.361057e+05  9.999963e-01  -5.565087e+09 -1.056308e-04  -1.585989e-04  
1.187788e-04 4.293377e+05 4.293393e+05  9.999962e-01  -5.421924e+09 -1.072934e-04  -1.603834e-04  
1.200235e-04 4.226763e+05 4.226779e+05  9.999962e-01  -5.282444e+09 -1.089745e-04  -1.621857e-04  
1.212813e-04 4.161182e+05 4.161199e+05  9.999961e-01  -5.146553e+09 -1.106751e-04  -1.640058e-04  
1.225522e-04 4.096619e+05 4.096636e+05  9.999960e-01  -5.014157e+09 -1.123936e-04  -1.658449e-04  
1.238364e-04 4.033058e+05 4.033074e+05  9.999959e-01  -4.885166e+09 -1.141329e-04  -1.677015e-04  
1.251342e-04 3.970483e+05 3.970499e+05  9.999959e-01  -4.759495e+09 -1.158904e-04  -1.695775e-04  
1.264455e-04 3.908878e+05 3.908895e+05  9.999958e-01  -4.637056e+09 -1.176685e-04  -1.714718e-04  
1.277705e-04 3.848230e+05 3.848247e+05  9.999957e-01  -4.517767e+09 -1.194659e-04  -1.733856e-04  
1.291095e-04 3.788523e+05 3.788539e+05  9.999956e-01  -4.401546e+09 -1.212833e-04  -1.753186e-04  
1.304624e-04 3.729741e+05 3.729758e+05  9.999955e-01  -4.288316e+09 -1.231214e-04  -1.772709e-04  
1.318296e-04 3.671873e+05 3.671889e+05  9.999955e-01  -4.177998e+09 -1.249790e-04  -1.792434e-04  
1.332111e-04 3.614901e+05 3.614918e+05  9.999954e-01  -4.070518e+09 -1.268587e-04  -1.812351e-04  
1.346070e-04 3.558814e+05 3.558831e+05  9.999953e-01  -3.965804e+09 -1.287580e-04  -1.832476e-04  
1.360176e-04 3.503597e+05 3.503614e+05  9.999952e-01  -3.863783e+09 -1.306792e-04  -1.852799e-04  
1.374430e-04 3.449237e+05 3.449254e+05  9.999951e-01  -3.764386e+09 -1.326213e-04  -1.873331e-04  
1.388833e-04 3.395720e+05 3.395737e+05  9.999950e-01  -3.667547e+09 -1.345849e-04  -1.894071e-04  
1.403387e-04 3.343033e+05 3.343050e+05  9.999949e-01  -3.573198e+09 -1.365706e-04  -1.915018e-04  
1.418093e-04 3.291164e+05 3.291181e+05  9.999949e-01  -3.481277e+09 -1.385774e-04  -1.936184e-04  
1.432954e-04 3.240100e+05 3.240117e+05  9.999947e-01  -3.391721e+09 -1.406075e-04  -1.957557e-04  
1.447970e-04 3.189828e+05 3.189845e+05  9.999947e-01  -3.304468e+09 -1.426590e-04  -1.979154e-04  
1.463144e-04 3.140336e+05 3.140353e+05  9.999946e-01  -3.219460e+09 -1.447340e-04  -2.000964e-04  
1.478476e-04 3.091612e+05 3.091629e+05  9.999945e-01  -3.136639e+09 -1.468312e-04  -2.023000e-04  
1.493970e-04 3.043644e+05 3.043661e+05  9.999944e-01  -3.055948e+09 -1.489517e-04  -2.045259e-04  
1.509625e-04 2.996420e+05 2.996437e+05  9.999943e-01  -2.977333e+09 -1.510957e-04  -2.067744e-04  
1.525445e-04 2.949929e+05 2.949946e+05  9.999942e-01  -2.900741e+09 -1.532626e-04  -2.090462e-04  
1.541431e-04 2.904159e+05 2.904176e+05  9.999941e-01  -2.826119e+09 -1.554544e-04  -2.113404e-04  
1.557584e-04 2.859099e+05 2.859116e+05  9.999940e-01  -2.753416e+09 -1.576691e-04  -2.136587e-04  
1.573906e-04 2.814738e+05 2.814756e+05  9.999939e-01  -2.682584e+09 -1.599090e-04  -2.160001e-04  
1.590400e-04 2.771066e+05 2.771083e+05  9.999938e-01  -2.613574e+09 -1.621729e-04  -2.183657e-04  
1.607066e-04 2.728071e+05 2.728089e+05  9.999937e-01  -2.546339e+09 -1.644618e-04  -2.207555e-04  
1.623907e-04 2.685744e+05 2.685761e+05  9.999935e-01  -2.480834e+09 -1.667758e-04  -2.231694e-04  
1.640924e-04 2.644073e+05 2.644090e+05  9.999935e-01  -2.417014e+09 -1.691145e-04  -2.256085e-04  
1.658120e-04 2.603049e+05 2.603066e+05  9.999933e-01  -2.354836e+09 -1.714798e-04  -2.280719e-04  
1.675496e-04 2.562661e+05 2.562678e+05  9.999933e-01  -2.294258e+09 -1.738698e-04  -2.305611e-04  
1.693053e-04 2.522899e+05 2.522917e+05  9.999931e-01  -2.235237e+09 -1.762869e-04  -2.330752e-04  
1.710795e-04 2.483755e+05 2.483773e+05  9.999930e-01  -2.177736e+09 -1.787297e-04  -2.356155e-04  
1.728723e-04 2.445218e+05 2.445236e+05  9.999929e-01  -2.121713e+09 -1.811993e-04  -2.381816e-04  
1.746839e-04 2.407279e+05 2.407297e+05  9.999928e-01  -2.067131e+09 -1.836959e-04  -2.407740e-04  
1.765145e-04 2.369929e+05 2.369946e+05  9.999927e-01  -2.013954e+09 -1.862191e-04  -2.433932e-04  
1.783642e-04 2.333158e+05 2.333175e+05  9.999925e-01  -1.962145e+09 -1.887707e-04  -2.460388e-04  
1.802333e-04 2.296958e+05 2.296975e+05  9.999925e-01  -1.911668e+09 -1.913490e-04  -2.487121e-04  
1.821220e-04 2.261319e+05 2.261336e+05  9.999923e-01  -1.862490e+09 -1.939562e-04  -2.514123e-04  
1.840306e-04 2.226233e+05 2.226251e+05  9.999922e-01  -1.814577e+09 -1.965912e-04  -2.541406e-04  
1.859591e-04 2.191692e+05 2.191709e+05  9.999921e-01  -1.767897e+09 -1.992549e-04  -2.568968e-04  
1.879078e-04 2.157686e+05 2.157704e+05  9.999919e-01  -1.722417e+09 -2.019476e-04  -2.596812e-04  
1.898769e-04 2.124209e+05 2.124226e+05  9.999918e-01  -1.678108e+09 -2.046689e-04  -2.624946e-04  
1.918667e-04 2.091250e+05 2.091268e+05  9.999916e-01  -1.634938e+09 -2.074206e-04  -2.653364e-04  
1.938773e-04 2.058803e+05 2.058821e+05  9.999916e-01  -1.592879e+09 -2.102011e-04  -2.682079e-04  
1.959090e-04 2.026860e+05 2.026877e+05  9.999914e-01  -1.551902e+09 -2.130127e-04  -2.711085e-04  
1.979620e-04 1.995412e+05 1.995429e+05  9.999913e-01  -1.511979e+09 -2.158540e-04  -2.740393e-04  
2.000365e-04 1.964452e+05 1.964469e+05  9.999911e-01  -1.473083e+09 -2.187262e-04  -2.770001e-04  
2.021327e-04 1.933972e+05 1.933989e+05  9.999910e-01  -1.435188e+09 -2.216295e-04  -2.799914e-04  
2.042509e-04 1.903965e+05 1.903983e+05  9.999909e-01  -1.398267e+09 -2.245637e-04  -2.830137e-04  
2.063913e-04 1.874424e+05 1.874441e+05  9.999907e-01  -1.362296e+09 -2.275304e-04  -2.860667e-04  
2.085541e-04 1.845341e+05 1.845359e+05  9.999906e-01  -1.327251e+09 -2.305281e-04  -2.891518e-04  
2.107396e-04 1.816710e+05 1.816727e+05  9.999904e-01  -1.293107e+09 -2.335591e-04  -2.922681e-04  
2.129480e-04 1.788522e+05 1.788540e+05  9.999903e-01  -1.259842e+09 -2.366221e-04  -2.954169e-04  
2.151796e-04 1.760772e+05 1.760789e+05  9.999901e-01  -1.227432e+09 -2.397184e-04  -2.985980e-04  
2.174345e-04 1.733453e+05 1.733470e+05  9.999900e-01  -1.195856e+09 -2.428480e-04  -3.018119e-04  
2.197130e-04 1.706557e+05 1.706574e+05  9.999899e-01  -1.165093e+09 -2.460109e-04  -3.050593e-04  
2.220155e-04 1.680079e+05 1.680096e+05  9.999897e-01  -1.135120e+09 -2.492085e-04  -3.083398e-04  
2.243420e-04 1.654011e+05 1.654029e+05  9.999896e-01  -1.105919e+09 -2.524396e-04  -3.116546e-04  
2.266930e-04 1.628348e+05 1.628365e+05  9.999894e-01  -1.077469e+09 -2.557064e-04  -3.150031e-04  
2.290685e-04 1.603083e+05 1.603101e+05  9.999892e-01  -1.049751e+09 -2.590077e-04  -3.183866e-04  
2.314690e-04 1.578210e+05 1.578228e+05  9.999891e-01  -1.022746e+09 -2.623446e-04  -3.218049e-04  
2.338946e-04 1.553723e+05 1.553741e+05  9.999889e-01  -9.964356e+08 -2.657174e-04  -3.252586e-04  
2.363457e-04 1.529617e+05 1.529634e+05  9.999888e-01  -9.708021e+08 -2.691260e-04  -3.287481e-04  
2.388224e-04 1.505883e+05 1.505901e+05  9.999886e-01  -9.458280e+08 -2.725718e-04  -3.322734e-04  
2.413251e-04 1.482519e+05 1.482536e+05  9.999884e-01  -9.214964e+08 -2.760537e-04  -3.358356e-04  
2.438540e-04 1.459516e+05 1.459534e+05  9.999882e-01  -8.977907e+08 -2.795739e-04  -3.394341e-04  
2.464094e-04 1.436871e+05 1.436888e+05  9.999881e-01  -8.746948e+08 -2.831311e-04  -3.430702e-04  
2.489916e-04 1.414577e+05 1.414594e+05  9.999879e-01  -8.521931e+08 -2.867268e-04  -3.467438e-04  
2.516009e-04 1.392629e+05 1.392646e+05  9.999877e-01  -8.302703e+08 -2.903608e-04  -3.504554e-04  
2.542374e-04 1.371022e+05 1.371039e+05  9.999876e-01  -8.089114e+08 -2.940335e-04  -3.542056e-04  
2.569017e-04 1.349749e+05 1.349766e+05  9.999874e-01  -7.881020e+08 -2.977461e-04  -3.579944e-04  
2.595938e-04 1.328807e+05 1.328824e+05  9.999872e-01  -7.678279e+08 -3.014975e-04  -3.618228e-04  
2.623142e-04 1.308190e+05 1.308207e+05  9.999870e-01  -7.480753e+08 -3.052900e-04  -3.656904e-04  
2.650630e-04 1.287892e+05 1.287909e+05  9.999868e-01  -7.288309e+08 -3.091223e-04  -3.695984e-04  
2.678407e-04 1.267910e+05 1.267927e+05  9.999866e-01  -7.100816e+08 -3.129960e-04  -3.735467e-04  
2.706475e-04 1.248237e+05 1.248254e+05  9.999864e-01  -6.918146e+08 -3.169109e-04  -3.775360e-04  
2.734836e-04 1.228870e+05 1.228887e+05  9.999863e-01  -6.740175e+08 -3.208674e-04  -3.815668e-04  
2.763496e-04 1.209803e+05 1.209820e+05  9.999860e-01  -6.566783e+08 -3.248666e-04  -3.856391e-04  
2.792455e-04 1.191032e+05 1.191049e+05  9.999859e-01  -6.397851e+08 -3.289077e-04  -3.897540e-04  
2.821718e-04 1.172553e+05 1.172569e+05  9.999857e-01  -6.233265e+08 -3.329929e-04  -3.939111e-04  
2.851287e-04 1.154360e+05 1.154377e+05  9.999855e-01  -6.072913e+08 -3.371209e-04  -3.981117e-04  
2.881167e-04 1.136449e+05 1.136466e+05  9.999853e-01  -5.916686e+08 -3.412934e-04  -4.023557e-04  
2.911359e-04 1.118816e+05 1.118833e+05  9.999851e-01  -5.764478e+08 -3.455101e-04  -4.066438e-04  
2.941868e-04 1.101457e+05 1.101474e+05  9.999849e-01  -5.616185e+08 -3.497717e-04  -4.109764e-04  
2.972697e-04 1.084367e+05 1.084384e+05  9.999846e-01  -5.471707e+08 -3.540790e-04  -4.153539e-04  
3.003848e-04 1.067543e+05 1.067559e+05  9.999845e-01  -5.330947e+08 -3.584315e-04  -4.197771e-04  
3.035327e-04 1.050979e+05 1.050995e+05  9.999842e-01  -5.193807e+08 -3.628313e-04  -4.242458e-04  
3.067135e-04 1.034672e+05 1.034689e+05  9.999840e-01  -5.060195e+08 -3.672772e-04  -4.287612e-04  
3.099276e-04 1.018619e+05 1.018635e+05  9.999838e-01  -4.930020e+08 -3.717708e-04  -4.333234e-04  
3.131754e-04 1.002814e+05 1.002830e+05  9.999836e-01  -4.803194e+08 -3.763121e-04  -4.379330e-04  
3.164572e-04 9.872546e+04 9.872710e+04  9.999834e-01  -4.679631e+08 -3.809015e-04  -4.425905e-04  
3.197735e-04 9.719366e+04 9.719530e+04  9.999831e-01  -4.559246e+08 -3.855401e-04  -4.472963e-04  
3.231245e-04 9.568564e+04 9.568727e+04  9.999829e-01  -4.441959e+08 -3.902274e-04  -4.520513e-04  
3.265106e-04 9.420100e+04 9.420264e+04  9.999827e-01  -4.327688e+08 -3.949653e-04  -4.568552e-04  
3.299322e-04 9.273941e+04 9.274104e+04  9.999825e-01  -4.216358e+08 -3.997529e-04  -4.617094e-04  
3.333896e-04 9.130049e+04 9.130212e+04  9.999822e-01  -4.107891e+08 -4.045918e-04  -4.666139e-04  
3.368833e-04 8.988390e+04 8.988552e+04  9.999820e-01  -4.002214e+08 -4.094819e-04  -4.715694e-04  
