# a_E             a_J             E_J             dE_J/da         phi_J           dphi_J/dtau     G_eff/G         A_conf          D_kmou          
3.000000e-05	2.999998e-05	3.382417e+06	-1.762482e+11	-3.000000e-06	-3.047767e-05	1.068454e+00	9.999994e-01	2.999998e-05
3.000000e-05	2.999999e-05	3.382417e+06	-1.750621e+11	-3.000000e-06	-3.381458e-05	1.063715e+00	9.999994e-01	2.999999e-05
3.000001e-05	2.999999e-05	3.382416e+06	-1.740807e+11	-3.000000e-06	-3.651082e-05	1.059375e+00	9.999994e-01	2.999999e-05
3.000001e-05	2.999999e-05	3.382415e+06	-1.732170e+11	-3.000000e-06	-3.914834e-05	1.054826e+00	9.999994e-01	2.999999e-05
3.000002e-05	3.000000e-05	3.382415e+06	-1.725246e+11	-3.000000e-06	-4.178269e-05	1.050132e+00	9.999994e-01	3.000000e-05
3.000002e-05	3.000000e-05	3.382414e+06	-1.719297e+11	-3.000000e-06	-4.444520e-05	1.045382e+00	9.999994e-01	3.000000e-05
3.000003e-05	3.000001e-05	3.382412e+06	-1.714393e+11	-3.000000e-06	-4.716214e-05	1.040668e+00	9.999994e-01	3.000001e-05
3.000004e-05	3.000002e-05	3.382411e+06	-1.710297e+11	-3.000001e-06	-4.995161e-05	1.036084e+00	9.999994e-01	3.000002e-05
3.000005e-05	3.000003e-05	3.382409e+06	-1.706911e+11	-3.000001e-06	-5.282843e-05	1.031713e+00	9.999994e-01	3.000003e-05
3.000006e-05	3.000004e-05	3.382407e+06	-1.704111e+11	-3.000001e-06	-5.580463e-05	1.027626e+00	9.999994e-01	3.000004e-05
3.000008e-05	3.000006e-05	3.382404e+06	-1.701804e+11	-3.000001e-06	-5.889047e-05	1.023872e+00	9.999994e-01	3.000006e-05
3.000010e-05	3.000008e-05	3.382400e+06	-1.699906e+11	-3.000002e-06	-6.209486e-05	1.020480e+00	9.999994e-01	3.000008e-05
3.000013e-05	3.000011e-05	3.382395e+06	-1.698346e+11	-3.000002e-06	-6.542581e-05	1.017460e+00	9.999994e-01	3.000011e-05
3.000017e-05	3.000015e-05	3.382389e+06	-1.697064e+11	-3.000003e-06	-6.889062e-05	1.014807e+00	9.999994e-01	3.000015e-05
3.000021e-05	3.000019e-05	3.382381e+06	-1.696012e+11	-3.000004e-06	-7.249613e-05	1.012501e+00	9.999994e-01	3.000019e-05
3.000027e-05	3.000025e-05	3.382372e+06	-1.695146e+11	-3.000006e-06	-7.624883e-05	1.010516e+00	9.999994e-01	3.000025e-05
3.000034e-05	3.000032e-05	3.382359e+06	-1.694434e+11	-3.000007e-06	-8.015501e-05	1.008821e+00	9.999994e-01	3.000032e-05
3.000043e-05	3.000041e-05	3.382344e+06	-1.693845e+11	-3.000010e-06	-8.422081e-05	1.007384e+00	9.999994e-01	3.000041e-05
3.000055e-05	3.000053e-05	3.382324e+06	-1.693357e+11	-3.000013e-06	-8.845234e-05	1.006170e+00	9.999994e-01	3.000053e-05
3.000069e-05	3.000068e-05	3.382300e+06	-1.692949e+11	-3.000018e-06	-9.285566e-05	1.005151e+00	9.999994e-01	3.000068e-05
3.000088e-05	3.000086e-05	3.382269e+06	-1.692605e+11	-3.000023e-06	-9.743688e-05	1.004297e+00	9.999994e-01	3.000086e-05
3.000111e-05	3.000109e-05	3.382230e+06	-1.692311e+11	-3.000031e-06	-1.022022e-04	1.003583e+00	9.999994e-01	3.000109e-05
3.000140e-05	3.000138e-05	3.382181e+06	-1.692055e+11	-3.000041e-06	-1.071577e-04	1.002988e+00	9.999994e-01	3.000138e-05
3.000176e-05	3.000174e-05	3.382119e+06	-1.691826e+11	-3.000054e-06	-1.123100e-04	1.002493e+00	9.999994e-01	3.000174e-05
3.000221e-05	3.000219e-05	3.382042e+06	-1.691616e+11	-3.000071e-06	-1.176653e-04	1.002080e+00	9.999994e-01	3.000219e-05
3.000278e-05	3.000276e-05	3.381947e+06	-1.691416e+11	-3.000093e-06	-1.232303e-04	1.001737e+00	9.999994e-01	3.000276e-05
3.000349e-05	3.000347e-05	3.381827e+06	-1.691216e+11	-3.000123e-06	-1.290117e-04	1.001451e+00	9.999994e-01	3.000347e-05
3.000437e-05	3.000435e-05	3.381678e+06	-1.691009e+11	-3.000161e-06	-1.350165e-04	1.001214e+00	9.999994e-01	3.000435e-05
3.000547e-05	3.000545e-05	3.381492e+06	-1.690786e+11	-3.000211e-06	-1.412516e-04	1.001016e+00	9.999994e-01	3.000545e-05
3.000683e-05	3.000681e-05	3.381262e+06	-1.690538e+11	-3.000276e-06	-1.477242e-04	1.000851e+00	9.999994e-01	3.000681e-05
3.000852e-05	3.000850e-05	3.380977e+06	-1.690253e+11	-3.000359e-06	-1.544419e-04	1.000714e+00	9.999994e-01	3.000850e-05
3.001061e-05	3.001059e-05	3.380623e+06	-1.689919e+11	-3.000468e-06	-1.614121e-04	1.000599e+00	9.999994e-01	3.001059e-05
3.001319e-05	3.001317e-05	3.380186e+06	-1.689523e+11	-3.000608e-06	-1.686428e-04	1.000504e+00	9.999994e-01	3.001317e-05
3.001638e-05	3.001636e-05	3.379648e+06	-1.689047e+11	-3.000789e-06	-1.761420e-04	1.000424e+00	9.999994e-01	3.001636e-05
3.002031e-05	3.002029e-05	3.378984e+06	-1.688471e+11	-3.001021e-06	-1.839180e-04	1.000357e+00	9.999994e-01	3.002029e-05
3.002515e-05	3.002513e-05	3.378167e+06	-1.687772e+11	-3.001320e-06	-1.919795e-04	1.000301e+00	9.999994e-01	3.002513e-05
3.003109e-05	3.003107e-05	3.377165e+06	-1.686922e+11	-3.001703e-06	-2.003355e-04	1.000254e+00	9.999994e-01	3.003108e-05
3.003838e-05	3.003836e-05	3.375935e+06	-1.685885e+11	-3.002193e-06	-2.089952e-04	1.000215e+00	9.999994e-01	3.003837e-05
3.004731e-05	3.004730e-05	3.374430e+06	-1.684621e+11	-3.002819e-06	-2.179683e-04	1.000182e+00	9.999994e-01	3.004730e-05
3.005824e-05	3.005822e-05	3.372590e+06	-1.683082e+11	-3.003618e-06	-2.272651e-04	1.000154e+00	9.999994e-01	3.005822e-05
3.007158e-05	3.007156e-05	3.370346e+06	-1.681207e+11	-3.004635e-06	-2.368963e-04	1.000131e+00	9.999994e-01	3.007157e-05
3.008785e-05	3.008784e-05	3.367612e+06	-1.678929e+11	-3.005927e-06	-2.468731e-04	1.000111e+00	9.999994e-01	3.008784e-05
